Car_ID,Brand,Model,Year,Fuel_Type,Color,Mileage_kmpl
C46294,Maruti,Nexon,2007,CNG,Black,11.31
C46295,Mahindra,Ecosport,2016,Electric,Black,12.55
C46296,Ford,Ecosport,2024,Electric,Silver,13.31
C46297,Mahindra,Ecosport,2014,CNG,Black,16.4
C46298,Ford,Polo,2022,Diesel,Grey,13.94
C46299,Mahindra,Nexon,2005,Hybrid,Yellow,22.5
C46300,Volkswagen,XUV500,2022,Diesel,Green,18.81
C46301,Hyundai,Creta,2014,CNG,Yellow,19.91
C46302,Ford,Innova,2010,Hybrid,Yellow,20.59
C46303,Renault,Creta,2023,Petrol,Grey,15.54
C46304,Tata,Swift,2023,Electric,Silver,18.05
C46305,Mahindra,Seltos,2013,Electric,White,21.29
C46306,Volkswagen,City,2016,Diesel,Yellow,22.99
C46307,Ford,Innova,2024,CNG,White,20.22
C46308,Toyota,City,2007,Electric,Yellow,13.41
C46309,Tata,City,2005,Hybrid,White,24.46
C46310,Tata,Seltos,2008,Electric,Blue,13.3
C46311,Mahindra,City,2024,CNG,Blue,24.78
C46312,Tata,Swift,2008,Hybrid,Red,21.57
C46313,Honda,City,2020,Diesel,Green,11.71
C46314,Toyota,Innova,2024,Diesel,Green,23.67
C46315,Mahindra,City,2014,Diesel,White,23.54
C46316,Volkswagen,XUV500,2010,CNG,Grey,11.99
C46317,Volkswagen,Creta,2020,Petrol,Green,18.34
C46318,Tata,City,2011,Diesel,Blue,16.83
C46319,Tata,Innova,2013,CNG,Green,19.82
C46320,Hyundai,Creta,2009,Petrol,Silver,12.83
C46321,Ford,Ecosport,2012,Hybrid,Black,13.75
C46322,Tata,Creta,2017,Hybrid,Grey,22.75
C46323,Mahindra,Nexon,2012,Petrol,Silver,15.92
C46324,Ford,City,2012,CNG,White,12.17
C46325,Honda,Nexon,2011,Petrol,Green,24.85
C46326,Maruti,Polo,2019,Hybrid,Grey,21.87
C46327,Mahindra,Swift,2013,CNG,Black,15.82
C46328,Hyundai,City,2017,Diesel,Green,14.39
C46329,Ford,Swift,2005,CNG,White,16.82
C46330,Volkswagen,Innova,2024,Diesel,Green,18.31
C46331,Kia,Polo,2021,Hybrid,Silver,13.98
C46332,Tata,Ecosport,2009,Diesel,Green,10.31
C46333,Volkswagen,Seltos,2021,Hybrid,Blue,24.29
C46334,Maruti,Creta,2018,Hybrid,Silver,21.5
C46335,Kia,Creta,2018,Electric,White,18.09
C46336,Mahindra,Duster,2013,Hybrid,White,23.9
C46337,Mahindra,XUV500,2006,CNG,Red,16.38
C46338,Renault,XUV500,2012,CNG,Red,15.55
C46339,Renault,City,2015,Electric,Yellow,11.9
C46340,Renault,Creta,2008,CNG,Blue,17.43
C46341,Kia,Ecosport,2017,CNG,Silver,17.42
C46342,Maruti,Innova,2009,Diesel,White,19.1
C46343,Toyota,Ecosport,2023,Petrol,Red,24.13
C46344,Honda,Nexon,2014,CNG,Green,11.74
C46345,Hyundai,Swift,2019,Electric,White,24.23
C46346,Kia,City,2009,Petrol,Green,17.79
C46347,Kia,Swift,2018,CNG,Grey,20.3
C46348,Toyota,Innova,2018,Petrol,Black,22.68
C46349,Maruti,Duster,2018,Petrol,Blue,18.67
C46350,Kia,Duster,2005,Electric,Green,13.42
C46351,Kia,Innova,2023,Diesel,Grey,12.56
C46352,Kia,Duster,2010,Petrol,Silver,19.03
C46353,Renault,Duster,2012,Electric,Grey,11.13
C46354,Honda,Seltos,2007,CNG,Yellow,17.3
C46355,Renault,XUV500,2009,Electric,Silver,21.33
C46356,Honda,Polo,2017,Petrol,Green,12.7
C46357,Tata,XUV500,2010,Hybrid,Grey,23.68
C46358,Honda,Ecosport,2018,Diesel,Black,24.1
C46359,Hyundai,Creta,2011,CNG,White,10.56
C46360,Volkswagen,Creta,2024,Hybrid,Silver,10.53
C46361,Kia,Nexon,2018,Diesel,Black,23.66
C46362,Kia,Polo,2021,Petrol,Red,20.71
C46363,Honda,XUV500,2022,Petrol,Grey,11.04
C46364,Toyota,Swift,2008,Diesel,Black,21.76
C46365,Honda,Duster,2009,CNG,Black,23.28
C46366,Maruti,Creta,2020,Petrol,Black,21.4
C46367,Maruti,City,2012,CNG,Yellow,20.88
C46368,Maruti,Nexon,2012,Petrol,Green,24.1
C46369,Toyota,City,2010,Diesel,Red,17.31
C46370,Tata,Duster,2006,Electric,Green,22.23
C46371,Maruti,Innova,2021,Hybrid,Silver,18.91
C46372,Renault,XUV500,2009,Hybrid,Black,14.47
C46373,Ford,City,2018,Diesel,Black,13.31
C46374,Tata,Seltos,2019,Diesel,Grey,15.54
C46375,Volkswagen,Creta,2018,Electric,Black,23.82
C46376,Volkswagen,Nexon,2019,Electric,White,11.62
C46377,Mahindra,Innova,2016,Diesel,Black,14.68
C46378,Tata,Swift,2014,CNG,Blue,15.52
C46379,Toyota,Duster,2012,Diesel,White,16.01
C46380,Tata,XUV500,2007,Petrol,Blue,23.82
C46381,Mahindra,Seltos,2016,Diesel,Green,19.75
C46382,Honda,Swift,2020,CNG,Yellow,16.28
C46383,Mahindra,Creta,2019,Hybrid,Grey,14.99
C46384,Volkswagen,City,2006,Electric,Green,22.06
C46385,Honda,Nexon,2007,Diesel,Silver,20.1
C46386,Honda,Nexon,2015,Electric,Red,16.98
C46387,Honda,Seltos,2014,CNG,Silver,19.62
C46388,Volkswagen,Creta,2018,Petrol,Red,12.39
C46389,Toyota,Creta,2011,Electric,Blue,11.91
C46390,Mahindra,Duster,2017,Diesel,Yellow,13.39
C46391,Tata,Nexon,2017,Diesel,Yellow,16.88
C46392,Maruti,Swift,2023,Hybrid,Blue,12.59
C46393,Hyundai,City,2023,Hybrid,Red,11.32
C46394,Kia,XUV500,2010,Hybrid,Yellow,12.93
C46395,Toyota,XUV500,2016,Hybrid,Yellow,11.01
C46396,Hyundai,XUV500,2024,Petrol,Red,12.37
C46397,Ford,XUV500,2014,Petrol,Grey,23.02
C46398,Kia,City,2010,CNG,Red,20.59
C46399,Kia,Duster,2011,Petrol,Yellow,22.26
C46400,Toyota,XUV500,2007,CNG,Blue,20.78
C46401,Honda,XUV500,2022,Diesel,Green,12.69
C46402,Honda,XUV500,2022,Petrol,Yellow,23.55
C46403,Maruti,Creta,2013,Petrol,Black,11.14
C46404,Tata,Nexon,2005,Electric,Silver,17.72
C46405,Toyota,Swift,2013,Diesel,Grey,19.74
C46406,Volkswagen,Innova,2020,Petrol,Green,22.54
C46407,Hyundai,Innova,2010,Hybrid,Silver,12.18
C46408,Ford,Innova,2017,Petrol,Red,10.77
C46409,Volkswagen,Duster,2009,Electric,Silver,15.34
C46410,Maruti,Creta,2014,Electric,Green,16.57
C46411,Honda,Innova,2009,Diesel,Green,13.78
C46412,Ford,Innova,2019,Diesel,Black,16.95
C46413,Renault,Innova,2008,Hybrid,Grey,24.88
C46414,Volkswagen,Ecosport,2017,CNG,Yellow,22.75
C46415,Volkswagen,Swift,2012,CNG,Red,23.03
C46416,Kia,Seltos,2010,Electric,Black,11.48
C46417,Renault,Ecosport,2012,Electric,Green,20.18
C46418,Renault,Creta,2007,CNG,Grey,20.74
C46419,Mahindra,Swift,2009,Diesel,Blue,22.39
C46420,Renault,Seltos,2005,CNG,Silver,15.47
C46421,Hyundai,Swift,2007,CNG,Grey,14.07
C46422,Tata,Ecosport,2006,CNG,Yellow,12.06
C46423,Mahindra,Seltos,2009,Diesel,Green,20.69
C46424,Mahindra,Duster,2007,Electric,Blue,22.56
C46425,Renault,Duster,2006,Electric,Yellow,24.47
C46426,Honda,Ecosport,2015,Electric,White,12.83
C46427,Mahindra,Seltos,2016,Petrol,White,18.26
C46428,Toyota,Swift,2010,Hybrid,Green,13
C46429,Toyota,Ecosport,2018,Petrol,Silver,21.96
C46430,Maruti,Nexon,2011,Diesel,White,23.87
C46431,Hyundai,City,2009,Hybrid,Grey,15.86
C46432,Toyota,Seltos,2024,Electric,White,13.49
C46433,Renault,Seltos,2017,Electric,Black,21.16
C46434,Renault,City,2011,Diesel,Black,12.72
C46435,Honda,Ecosport,2008,Hybrid,Silver,19.18
C46436,Kia,Seltos,2010,CNG,Black,21.77
C46437,Maruti,City,2019,Electric,Blue,11.83
C46438,Volkswagen,Seltos,2005,Hybrid,White,11.87
C46439,Hyundai,Nexon,2018,Petrol,Blue,15.51
C46440,Ford,City,2011,Hybrid,Silver,18.94
C46441,Volkswagen,Nexon,2011,Petrol,Silver,16.2
C46442,Kia,Creta,2010,Electric,Silver,19.5
C46443,Renault,Creta,2011,CNG,Black,13.99
C46444,Maruti,Duster,2011,CNG,Blue,10.98
C46445,Maruti,Creta,2011,Electric,Yellow,22.36
C46446,Tata,Creta,2016,Diesel,Yellow,13.67
C46447,Ford,Swift,2005,Electric,Green,12.89
C46448,Tata,Seltos,2018,Petrol,White,21.96
C46449,Renault,Nexon,2021,Electric,Blue,23.64
C46450,Kia,Polo,2024,Petrol,White,23.63
C46451,Ford,Ecosport,2012,Petrol,Blue,15.41
C46452,Toyota,Nexon,2015,Hybrid,Green,21.49
C46453,Kia,XUV500,2020,Diesel,Green,11.31
C46454,Volkswagen,Innova,2010,Petrol,Black,19.51
C46455,Ford,Creta,2022,Electric,Silver,14.7
C46456,Kia,Creta,2005,Petrol,Black,10.15
C46457,Toyota,Polo,2020,Hybrid,Black,10.52
C46458,Toyota,Polo,2019,Electric,Black,18.57
C46459,Honda,Seltos,2012,Diesel,Blue,23.08
C46460,Renault,Swift,2018,CNG,Grey,19.6
C46461,Toyota,City,2014,CNG,Red,24.9
C46462,Toyota,Ecosport,2020,Diesel,Green,10.76
C46463,Renault,Creta,2016,Diesel,Green,24.91
C46464,Renault,City,2022,Diesel,Green,23.04
C46465,Renault,Creta,2024,Petrol,Red,15.99
C46466,Ford,Innova,2017,Petrol,Black,17.75
C46467,Tata,Ecosport,2012,CNG,Green,24.13
C46468,Maruti,XUV500,2021,Petrol,Blue,20.95
C46469,Kia,XUV500,2021,CNG,Yellow,18.19
C46470,Ford,Nexon,2018,Electric,White,23.48
C46471,Toyota,XUV500,2009,Electric,White,12.23
C46472,Renault,Creta,2006,Diesel,Yellow,21.91
C46473,Tata,Swift,2012,Diesel,Black,13.71
C46474,Hyundai,City,2013,Diesel,Yellow,20.84
C46475,Tata,Ecosport,2014,CNG,Silver,22.92
C46476,Kia,Swift,2022,CNG,Black,10.65
C46477,Tata,City,2020,CNG,Silver,16.98
C46478,Toyota,Seltos,2006,Diesel,Black,12.68
C46479,Maruti,Nexon,2005,CNG,Grey,19.45
C46480,Toyota,Nexon,2012,CNG,Green,13.38
C46481,Ford,Polo,2023,Diesel,Black,10.36
C46482,Volkswagen,Ecosport,2019,Diesel,Black,19.01
C46483,Tata,Seltos,2020,Petrol,Blue,19.17
C46484,Maruti,Creta,2005,CNG,Yellow,16.24
C46485,Tata,Creta,2012,Electric,Blue,15.07
C46486,Tata,Ecosport,2006,Electric,Red,11.53
C46487,Kia,Seltos,2005,Electric,Blue,10.92
C46488,Mahindra,Innova,2024,CNG,Blue,16.3
C46489,Mahindra,Creta,2016,Electric,Grey,20.45
C46490,Honda,Polo,2011,Hybrid,Yellow,21.28
C46491,Tata,Polo,2009,Electric,Grey,17.27
C46492,Volkswagen,City,2018,Electric,Grey,24.39
C46493,Maruti,Creta,2015,CNG,Blue,16.9
C46494,Maruti,Seltos,2010,Petrol,Silver,10.89
C46495,Honda,Swift,2021,Electric,Red,15.8
C46496,Tata,Polo,2015,Diesel,Yellow,23.85
C46497,Ford,City,2006,Petrol,Blue,19.74
C46498,Maruti,Swift,2019,Electric,Green,24.17
C46499,Toyota,Seltos,2006,Diesel,Grey,23.31
C46500,Volkswagen,XUV500,2015,Hybrid,Green,22.81
C46501,Mahindra,Seltos,2008,Petrol,Silver,20.34
C46502,Ford,Innova,2019,CNG,Grey,18.16
C46503,Renault,Seltos,2011,Hybrid,Blue,16.65
C46504,Tata,XUV500,2005,Hybrid,Blue,23.21
C46505,Renault,Duster,2017,Diesel,Silver,24.24
C46506,Honda,Nexon,2017,Petrol,Blue,21.84
C46507,Maruti,Duster,2022,Electric,White,16.31
C46508,Volkswagen,City,2020,Petrol,Grey,15.79
C46509,Hyundai,Nexon,2021,Petrol,White,14.84
C46510,Honda,Innova,2015,CNG,Grey,18.1
C46511,Maruti,Polo,2019,Diesel,Grey,17.43
C46512,Renault,Creta,2008,Diesel,White,20.64
C46513,Renault,Ecosport,2016,Petrol,Grey,24.6
C46514,Tata,Duster,2007,CNG,Blue,15.95
C46515,Maruti,Seltos,2018,Hybrid,Red,16.58
C46516,Kia,Seltos,2010,Hybrid,Black,15.79
C46517,Ford,Ecosport,2011,CNG,Green,20.37
C46518,Renault,Innova,2012,Diesel,Grey,19.33
C46519,Hyundai,XUV500,2017,Hybrid,Red,15.53
C46520,Ford,Swift,2024,Diesel,Red,16.18
C46521,Kia,Ecosport,2019,Petrol,Grey,13.38
C46522,Mahindra,Seltos,2009,Diesel,Grey,11.24
C46523,Ford,Ecosport,2011,Petrol,Black,24.63
C46524,Renault,Polo,2020,Diesel,Yellow,11.54
C46525,Mahindra,Innova,2019,Hybrid,Green,24.54
C46526,Mahindra,XUV500,2017,Electric,Blue,18.13
C46527,Mahindra,Polo,2018,Petrol,Silver,16.09
C46528,Mahindra,Ecosport,2021,Electric,Black,15.43
C46529,Hyundai,City,2017,Petrol,Blue,24.75
C46530,Volkswagen,XUV500,2013,CNG,Green,15.33
C46531,Maruti,Duster,2009,CNG,Blue,24.47
C46532,Honda,Ecosport,2015,CNG,Blue,23.22
C46533,Kia,Innova,2024,Electric,Green,13.96
C46534,Renault,Nexon,2017,Diesel,Black,20.77
C46535,Ford,XUV500,2005,Hybrid,Blue,16.09
C46536,Honda,Nexon,2022,Electric,Yellow,20.08
C46537,Renault,Duster,2020,Hybrid,Blue,14.51
C46538,Volkswagen,Seltos,2018,Diesel,Black,23.91
C46539,Hyundai,Polo,2021,Hybrid,White,16.27
C46540,Toyota,Swift,2009,CNG,Silver,12.97
C46541,Volkswagen,Nexon,2015,Diesel,Red,10.07
C46542,Kia,City,2018,Electric,Red,19.31
C46543,Tata,City,2010,Diesel,Silver,12.47
C46544,Ford,XUV500,2005,Diesel,Black,11.27
C46545,Tata,Ecosport,2014,Hybrid,Yellow,12.32
C46546,Tata,Swift,2023,Diesel,Blue,18.3
C46547,Maruti,XUV500,2007,Petrol,Green,22.29
C46548,Ford,City,2015,Hybrid,Grey,10.53
C46549,Hyundai,Polo,2009,Electric,Blue,21.43
C46550,Toyota,Swift,2006,Hybrid,Black,22.5
C46551,Mahindra,Duster,2010,Electric,Blue,16.29
C46552,Honda,Creta,2009,Electric,Yellow,24.12
C46553,Honda,Swift,2024,Diesel,Blue,15.49
C46554,Ford,Swift,2008,CNG,Silver,11.6
C46555,Kia,XUV500,2006,Diesel,White,10.47
C46556,Ford,Innova,2015,Electric,Blue,21.34
C46557,Renault,City,2022,Electric,Grey,19.89
C46558,Tata,Swift,2017,Electric,Silver,10.17
C46559,Renault,Innova,2024,Electric,Yellow,13.82
C46560,Honda,Creta,2015,Electric,Silver,24.62
C46561,Maruti,Swift,2017,Electric,White,16.24
C46562,Kia,Polo,2022,Hybrid,White,14.99
C46563,Honda,Swift,2012,Hybrid,White,17.2
C46564,Hyundai,Innova,2021,Petrol,White,15.3
C46565,Honda,Duster,2013,CNG,Red,17.22
C46566,Hyundai,Swift,2006,Electric,Blue,10.17
C46567,Maruti,Ecosport,2010,Diesel,White,23.57
C46568,Mahindra,Duster,2009,CNG,Black,18.97
C46569,Ford,Duster,2006,Petrol,Blue,14.99
C46570,Mahindra,Seltos,2008,Petrol,Silver,16.36
C46571,Volkswagen,Ecosport,2014,CNG,Red,21.85
C46572,Honda,XUV500,2013,Hybrid,Yellow,17.64
C46573,Ford,Ecosport,2024,Diesel,Yellow,24.64
C46574,Tata,Nexon,2009,Diesel,Red,16.73
C46575,Volkswagen,Duster,2023,Hybrid,Green,21.83
C46576,Toyota,Ecosport,2016,Electric,Black,16.39
C46577,Mahindra,XUV500,2007,CNG,Silver,22.04
C46578,Hyundai,Duster,2007,CNG,Black,12.14
C46579,Volkswagen,Ecosport,2009,CNG,White,22.1
C46580,Tata,Creta,2013,Petrol,Red,11.25
C46581,Hyundai,Nexon,2021,Diesel,Silver,22.41
C46582,Renault,XUV500,2020,CNG,Green,10.94
C46583,Ford,Creta,2021,Hybrid,White,19.9
C46584,Renault,Swift,2014,Petrol,Green,22.52
C46585,Honda,Innova,2012,Hybrid,Silver,19.17
C46586,Hyundai,Ecosport,2021,CNG,Blue,20.91
C46587,Tata,Innova,2018,Hybrid,Blue,15.45
C46588,Toyota,Nexon,2022,Diesel,Silver,10.01
C46589,Kia,Polo,2020,CNG,Blue,24.14
C46590,Renault,Creta,2012,Petrol,Red,16.99
C46591,Mahindra,XUV500,2018,Diesel,White,23.19
C46592,Kia,Swift,2021,CNG,Green,15.84
C46593,Volkswagen,Nexon,2015,Hybrid,Black,20.57
C46594,Mahindra,Seltos,2007,Hybrid,Black,22.32
C46595,Tata,Seltos,2009,CNG,Blue,18.48
C46596,Hyundai,Polo,2023,Petrol,Green,24.36
C46597,Maruti,Seltos,2013,Electric,Red,14.66
C46598,Honda,Seltos,2014,CNG,Red,16.58
C46599,Volkswagen,Ecosport,2024,Petrol,Yellow,11.33
C46600,Mahindra,Innova,2006,Petrol,Green,23.31
C46601,Tata,Innova,2007,Diesel,Silver,12.99
C46602,Renault,Innova,2016,CNG,White,21.6
C46603,Maruti,Seltos,2006,Diesel,White,10.07
C46604,Tata,Duster,2017,CNG,White,21.4
C46605,Renault,Innova,2012,Electric,Yellow,12.82
C46606,Ford,Nexon,2010,Hybrid,Grey,23.68
C46607,Maruti,Swift,2007,Electric,Blue,19.99
C46608,Honda,Innova,2024,Hybrid,Blue,15.55
C46609,Toyota,Duster,2021,Hybrid,White,19.13
C46610,Renault,XUV500,2005,Diesel,Black,24.25
C46611,Toyota,City,2007,Diesel,Grey,14.28
C46612,Tata,XUV500,2006,CNG,White,13.91
C46613,Honda,Seltos,2017,Hybrid,Silver,18.6
C46614,Tata,Innova,2020,Diesel,Black,11.67
C46615,Maruti,Innova,2015,Hybrid,Grey,24.69
C46616,Tata,Creta,2018,Diesel,Black,19.21
C46617,Tata,Nexon,2005,CNG,Red,18.86
C46618,Renault,Innova,2016,Hybrid,Green,10.58
C46619,Mahindra,XUV500,2023,Petrol,Green,16.41
C46620,Tata,City,2023,Diesel,Blue,12.18
C46621,Kia,Nexon,2017,Diesel,Red,15.93
C46622,Maruti,Polo,2009,Petrol,Red,10.99
C46623,Honda,Nexon,2024,Hybrid,White,19.58
C46624,Volkswagen,XUV500,2024,Petrol,Yellow,23.37
C46625,Kia,City,2012,Diesel,Blue,15.62
C46626,Volkswagen,Ecosport,2012,Electric,Grey,18.05
C46627,Mahindra,XUV500,2022,Electric,Blue,21.84
C46628,Volkswagen,Ecosport,2022,Petrol,Green,21.64
C46629,Toyota,Polo,2022,Diesel,Yellow,23.07
C46630,Mahindra,Creta,2013,Hybrid,Blue,10.87
C46631,Kia,Polo,2019,Diesel,Grey,15.41
C46632,Ford,Swift,2014,Petrol,Blue,13.05
C46633,Ford,Swift,2018,CNG,White,13.04
C46634,Hyundai,XUV500,2018,Hybrid,Silver,20.9
C46635,Toyota,Swift,2017,Hybrid,Blue,19.34
C46636,Toyota,Duster,2012,Petrol,White,22.22
C46637,Renault,Innova,2024,CNG,Red,23.44
C46638,Maruti,City,2024,Diesel,Yellow,11.25
C46639,Kia,Creta,2014,Petrol,White,21.03
C46640,Hyundai,Seltos,2020,Diesel,Yellow,22.52
C46641,Kia,Swift,2024,CNG,Yellow,14.83
C46642,Hyundai,XUV500,2021,Diesel,Red,24.89
C46643,Hyundai,XUV500,2009,Electric,White,16.81
C46644,Toyota,Innova,2007,Hybrid,White,17.95
C46645,Maruti,City,2021,Electric,Grey,18.67
C46646,Ford,Swift,2016,CNG,White,11.77
C46647,Honda,City,2010,CNG,Red,12.78
C46648,Ford,Duster,2012,CNG,White,17.39
C46649,Hyundai,Seltos,2014,Electric,Grey,13.71
C46650,Toyota,Duster,2012,Hybrid,Green,16.54
C46651,Hyundai,Polo,2008,Electric,Red,21.39
C46652,Ford,Polo,2013,CNG,Blue,10.97
C46653,Honda,Swift,2018,Hybrid,Red,13.11
C46654,Ford,Creta,2015,Diesel,Grey,24.17
C46655,Hyundai,Polo,2008,Diesel,Silver,18.74
C46656,Honda,Nexon,2022,Diesel,Green,16.08
C46657,Honda,Polo,2007,Electric,White,17.76
C46658,Mahindra,Swift,2011,Diesel,Green,23.44
C46659,Renault,XUV500,2014,Diesel,Silver,18.6
C46660,Tata,Ecosport,2007,Hybrid,Silver,11.63
C46661,Kia,City,2007,Diesel,Grey,14.17
C46662,Tata,Ecosport,2006,Hybrid,Grey,20.38
C46663,Mahindra,Innova,2023,Petrol,Green,11.41
C46664,Renault,Duster,2011,CNG,White,18.07
C46665,Maruti,Nexon,2015,CNG,Green,12.25
C46666,Volkswagen,Creta,2017,CNG,Green,13.62
C46667,Volkswagen,Duster,2023,CNG,Red,17.85
C46668,Hyundai,Seltos,2009,Diesel,White,22.03
C46669,Honda,Duster,2021,Diesel,Red,10.75
C46670,Volkswagen,Polo,2016,Hybrid,Yellow,23.88
C46671,Volkswagen,Creta,2008,CNG,Green,19.48
C46672,Kia,XUV500,2018,Hybrid,Silver,15.41
C46673,Renault,Ecosport,2013,Hybrid,Green,18.16
C46674,Volkswagen,Duster,2017,Hybrid,Red,21.89
C46675,Volkswagen,Innova,2011,CNG,Black,13.79
C46676,Honda,Nexon,2010,Electric,Blue,14
C46677,Volkswagen,Swift,2017,Electric,Yellow,23.14
C46678,Maruti,XUV500,2019,Electric,Blue,21.53
C46679,Kia,Ecosport,2018,Hybrid,White,15.29
C46680,Honda,Polo,2010,CNG,Grey,18.23
C46681,Hyundai,Nexon,2008,Diesel,Silver,17.41
C46682,Kia,XUV500,2015,Diesel,White,12.61
C46683,Ford,Nexon,2009,Hybrid,Green,16.68
C46684,Honda,Creta,2011,CNG,Grey,11.47
C46685,Ford,Duster,2009,Petrol,Grey,16.41
C46686,Toyota,Polo,2006,Electric,Yellow,23.96
C46687,Volkswagen,XUV500,2020,Electric,Yellow,22.6
C46688,Ford,Duster,2017,CNG,Green,11.61
C46689,Tata,Polo,2017,Diesel,Grey,14.05
C46690,Renault,Innova,2016,Diesel,Yellow,21.36
C46691,Toyota,Innova,2012,CNG,Black,17.87
C46692,Kia,Duster,2013,Petrol,Black,15.57
C46693,Hyundai,Seltos,2022,Petrol,White,23.72
C46694,Volkswagen,Nexon,2014,CNG,Red,18.78
C46695,Kia,Duster,2007,Petrol,Silver,18.67
C46696,Mahindra,City,2012,Electric,Yellow,15.34
C46697,Volkswagen,Seltos,2019,Diesel,Black,13.54
C46698,Volkswagen,Swift,2013,Hybrid,Grey,15.18
C46699,Mahindra,Nexon,2006,CNG,Black,17.55
C46700,Hyundai,Seltos,2011,Hybrid,Silver,23.68
C46701,Renault,Polo,2021,Petrol,White,16.33
C46702,Renault,Nexon,2014,Diesel,Silver,12
C46703,Honda,Swift,2023,Hybrid,Silver,14.46
C46704,Renault,Seltos,2009,Hybrid,Blue,11.28
C46705,Renault,Ecosport,2014,Hybrid,Yellow,23.73
C46706,Volkswagen,Seltos,2014,CNG,Blue,13.56
C46707,Renault,Ecosport,2007,CNG,White,18.37
C46708,Ford,Creta,2016,Hybrid,Grey,24.66
C46709,Hyundai,Nexon,2006,Electric,Black,20.85
C46710,Renault,XUV500,2006,Petrol,Black,12.11
C46711,Honda,Seltos,2017,Petrol,Yellow,23.47
C46712,Renault,XUV500,2012,Electric,Black,14.74
C46713,Hyundai,Duster,2005,Diesel,Yellow,10.03
C46714,Hyundai,XUV500,2024,Electric,Black,20.67
C46715,Hyundai,Innova,2011,Electric,Black,18.2
C46716,Hyundai,Nexon,2008,Hybrid,Black,10.7
C46717,Ford,Duster,2024,Hybrid,Blue,12.64
C46718,Mahindra,XUV500,2018,Hybrid,Blue,16.91
C46719,Toyota,Seltos,2014,CNG,Black,24.17
C46720,Volkswagen,Polo,2017,Petrol,White,16.41
C46721,Kia,Polo,2012,CNG,Green,20.66
C46722,Mahindra,City,2010,Electric,Grey,21.27
C46723,Maruti,Swift,2015,Hybrid,Yellow,13.56
C46724,Kia,Duster,2016,Hybrid,Blue,12.76
C46725,Renault,Innova,2008,Petrol,Blue,12.4
C46726,Maruti,City,2009,Electric,Yellow,10.36
C46727,Mahindra,Creta,2017,Petrol,Black,10.9
C46728,Mahindra,Nexon,2020,Petrol,Black,15.57
C46729,Volkswagen,Seltos,2024,Electric,Blue,11.27
C46730,Kia,Nexon,2018,CNG,Black,17.18
C46731,Hyundai,City,2019,Hybrid,Silver,16.63
C46732,Tata,Polo,2010,Hybrid,White,15.47
C46733,Renault,Seltos,2022,Electric,Green,22.59
C46734,Kia,XUV500,2005,Hybrid,Black,23.18
C46735,Mahindra,Creta,2011,Hybrid,Yellow,24.32
C46736,Kia,Swift,2023,Electric,Blue,15.3
C46737,Mahindra,Duster,2011,CNG,Black,21.52
C46738,Mahindra,Duster,2017,Diesel,Blue,18.06
C46739,Ford,Seltos,2015,CNG,Grey,23.62
C46740,Renault,City,2010,CNG,Silver,11.4
C46741,Maruti,Innova,2007,CNG,Black,15.69
C46742,Mahindra,Innova,2006,Electric,Red,15.52
C46743,Honda,Creta,2022,Petrol,Black,23.17
C46744,Hyundai,City,2011,Petrol,Blue,21.71
C46745,Volkswagen,Swift,2015,Diesel,Grey,10.3
C46746,Tata,Seltos,2007,Petrol,Green,14.28
C46747,Hyundai,Duster,2008,CNG,Red,11.1
C46748,Mahindra,Duster,2009,Petrol,Silver,17.88
C46749,Renault,Swift,2011,CNG,White,14.51
C46750,Tata,Duster,2011,Diesel,Green,16.34
C46751,Honda,Innova,2019,Electric,Silver,19.04
C46752,Volkswagen,Innova,2020,CNG,Green,16.81
C46753,Renault,Swift,2022,Petrol,Black,16.85
C46754,Ford,Ecosport,2023,Hybrid,Red,17.6
C46755,Hyundai,Innova,2013,Diesel,White,24.2
C46756,Tata,XUV500,2010,CNG,Grey,20.38
C46757,Tata,Swift,2014,Diesel,Green,21.64
C46758,Maruti,Seltos,2010,Petrol,Red,22.99
C46759,Tata,Nexon,2021,Electric,Green,17.15
C46760,Ford,XUV500,2012,Electric,Yellow,21.94
C46761,Maruti,Duster,2015,Electric,Black,11.04
C46762,Renault,Polo,2012,Hybrid,Green,13.14
C46763,Kia,Seltos,2012,Hybrid,Silver,17.22
C46764,Kia,Creta,2006,CNG,Red,17.66
C46765,Tata,Nexon,2011,Petrol,Black,18.61
C46766,Renault,Swift,2008,Hybrid,Yellow,14.63
C46767,Renault,Swift,2014,CNG,Yellow,10.75
C46768,Volkswagen,XUV500,2014,Hybrid,Red,20.26
C46769,Tata,Swift,2009,Hybrid,White,17.92
C46770,Maruti,Duster,2024,Electric,Red,20.64
C46771,Toyota,City,2009,CNG,Silver,22.43
C46772,Maruti,City,2008,CNG,Red,12.05
C46773,Honda,Creta,2016,Electric,Grey,17.84
C46774,Kia,Innova,2012,Diesel,Green,12.37
C46775,Hyundai,City,2015,CNG,Grey,11.72
C46776,Hyundai,Polo,2019,CNG,Green,12.53
C46777,Renault,Duster,2021,Hybrid,Red,15.02
C46778,Honda,Ecosport,2023,Petrol,Yellow,24.17
C46779,Ford,Polo,2020,Hybrid,White,15.05
C46780,Volkswagen,XUV500,2016,Electric,Grey,16.35
C46781,Toyota,City,2013,Petrol,Silver,23.4
C46782,Renault,Duster,2009,Electric,Blue,11.39
C46783,Hyundai,City,2011,Electric,Yellow,21.36
C46784,Tata,Seltos,2013,Electric,Blue,21.19
